0.0004882812 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 690 847 6
0.0009765625 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 339 710 15
0.0014648438 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 1012 1021 78
0.0019531250 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 348 455 288
0.0024414062 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 73 914 455
0.0029296875 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 623 970 477
0.0034179688 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 633 717 562
0.0039062500 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 561 566 624
0.0043945312 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 134 924 681
0.0048828125 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 105 154 739
0.0053710938 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 473 641 1067
0.0058593750 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 251 856 1157
0.0063476562 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 947 959 1168
0.0068359375 0.9785156250 0.9574928284 0.9369216934 0.9167925164 1.0000000000 312 333 1293
0.0073242188 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 548 655 1340
0.0078125000 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 328 1019 1741
0.0083007812 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 324 695 1787
0.0087890625 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 359 487 2376
0.0092773438 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 2 477 2675
0.0097656250 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 165 837 3099
0.0102539062 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 574 907 3227
0.0107421875 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 13 865 3345
0.0112304688 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 561 985 3586
0.0117187500 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 409 463 3785
0.0122070312 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 786 964 3801
0.0126953125 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 434 447 4011
0.0131835938 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 461 544 4666
0.0136718750 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 507 697 4927
0.0141601562 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 71 780 5425
0.0146484375 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 259 475 5439
0.0151367188 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 445 756 5695
0.0156250000 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 306 540 6010
0.0161132812 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 175 999 6433
0.0166015625 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 473 509 6617
0.0170898438 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 366 638 7148
0.0175781250 0.9775390625 0.9555826187 0.9341193372 0.9131381412 1.0000000000 375 397 7367
0.0180664062 0.9765625000 0.9536743164 0.9313225746 0.9094947018 1.0000000000 205 817 7748
0.0185546875 0.9765625000 0.9536743164 0.9313225746 0.9094947018 1.0000000000 767 836 8017
0.0190429688 0.9765625000 0.9536743164 0.9313225746 0.9094947018 1.0000000000 759 962 8113
0.0195312500 0.9765625000 0.9536743164 0.9313225746 0.9094947018 1.0000000000 364 581 8502
0.0200195312 0.9755859375 0.9517679214 0.9285313999 0.9058621763 1.0000000000 168 923 8621
0.0205078125 0.9755859375 0.9517679214 0.9285313999 0.9058621763 1.0000000000 540 854 8721
0.0209960938 0.9755859375 0.9517679214 0.9285313999 0.9058621763 1.0000000000 473 525 8784
0.0214843750 0.9755859375 0.9517679214 0.9285313999 0.9058621763 1.0000000000 569 615 8999
0.0219726562 0.9755859375 0.9517679214 0.9285313999 0.9058621763 1.0000000000 7 831 9088
0.0224609375 0.9755859375 0.9517679214 0.9285313999 0.9058621763 1.0000000000 225 282 9474
0.0229492188 0.9755859375 0.9517679214 0.9285313999 0.9058621763 1.0000000000 346 668 9874
0.0234375000 0.9755859375 0.9517679214 0.9285313999 0.9058621763 1.0000000000 834 873 10368
0.0239257812 0.9746093750 0.9498634338 0.9257458076 0.9022405429 1.0000000000 524 866 10701
0.0244140625 0.9746093750 0.9498634338 0.9257458076 0.9022405429 1.0000000000 259 482 11811
0.0249023438 0.9746093750 0.9498634338 0.9257458076 0.9022405429 1.0000000000 238 903 12161
0.0253906250 0.9746093750 0.9498634338 0.9257458076 0.9022405429 1.0000000000 347 468 12322
0.0258789062 0.9746093750 0.9498634338 0.9257458076 0.9022405429 1.0000000000 707 890 12443
0.0263671875 0.9746093750 0.9498634338 0.9257458076 0.9022405429 1.0000000000 509 636 13287
0.0268554688 0.9736328125 0.9479608536 0.9229657920 0.8986297799 1.0000000000 380 502 13322
0.0273437500 0.9736328125 0.9479608536 0.9229657920 0.8986297799 1.0000000000 892 1017 13363
0.0278320312 0.9736328125 0.9479608536 0.9229657920 0.8986297799 1.0000000000 187 688 13767
0.0283203125 0.9736328125 0.9479608536 0.9229657920 0.8986297799 1.0000000000 26 794 13977
0.0288085938 0.9736328125 0.9479608536 0.9229657920 0.8986297799 1.0000000000 773 975 14566
0.0292968750 0.9726562500 0.9460601807 0.9201913476 0.8950298654 1.0000000000 221 737 14689
0.0297851562 0.9726562500 0.9460601807 0.9201913476 0.8950298654 1.0000000000 363 657 14761
0.0302734375 0.9726562500 0.9460601807 0.9201913476 0.8950298654 1.0000000000 189 347 15012
0.0307617188 0.9726562500 0.9460601807 0.9201913476 0.8950298654 1.0000000000 193 885 15058
0.0312500000 0.9726562500 0.9460601807 0.9201913476 0.8950298654 1.0000000000 394 508 15180
0.0317382812 0.9726562500 0.9460601807 0.9201913476 0.8950298654 1.0000000000 318 533 15203
0.0322265625 0.9726562500 0.9460601807 0.9201913476 0.8950298654 1.0000000000 346 930 15652
0.0327148438 0.9726562500 0.9460601807 0.9201913476 0.8950298654 1.0000000000 169 1019 16053
